portfolio,split_date,delta_mse,oos_r2,cw_stat,cw_pval,cw_sig_5pct
6-Dec,1995-01-01,0.0011599938426032214,-0.3973518400402978,-0.7796541466241103,0.7822027622977334,False
6-Dec,2000-01-01,0.0009490261087215096,-0.31554833317841546,-1.136219212147576,0.8720675840695832,False
6-Dec,2010-01-01,0.0001942172619550371,-0.0664038065812731,0.13604106514206862,0.4458944087143205,False
7-Dec,1995-01-01,0.0007945626013994181,-0.28232001129903583,-0.6444556163378964,0.7403599851640246,False
7-Dec,2000-01-01,0.0006750527212164435,-0.22969027071399228,-1.2564129835325029,0.8955168616419218,False
7-Dec,2010-01-01,0.00011379843891205473,-0.04021598050408315,0.3438959109796251,0.3654622835509608,False
8-Dec,1995-01-01,0.00018904213291620923,-0.07232446280546068,-0.7317669956027562,0.7678446015555556,False
8-Dec,2000-01-01,0.0001890903985039094,-0.0697398269867584,-1.1246811007861053,0.8696379034468305,False
8-Dec,2010-01-01,1.5649360327271884e-05,-0.0065933436595653205,0.7697787123191119,0.22071558469956076,False
9-Dec,1995-01-01,9.713343917807597e-06,-0.004469159253867927,-0.18332754466398915,0.5727294884424206,False
9-Dec,2000-01-01,1.4763408836035875e-05,-0.006591739721981904,-0.9349219462314218,0.8250857369445741,False
9-Dec,2010-01-01,-5.740553576246213e-06,0.0028186917917606413,0.9515695317775911,0.17065766984373631,False
Hi 10,1995-01-01,0.00018151758342649003,-0.09545502313620746,-0.2705013895902121,0.6066127259900413,False
Hi 10,2000-01-01,8.318665407233152e-05,-0.04359659008278305,0.8260699207709588,0.20438221468609175,False
Hi 10,2010-01-01,8.842131781682211e-05,-0.050707405678594775,-1.607832814332497,0.9460641002164051,False
