# bootstrap_param_diff.csv  seed=20260706 B=5000  MBB on training SMB per window
# labeling: variance order per refit; degenerate = stress occupancy < 0.02
# p_onesided_diff_le_0 = bootstrap P(mu_stress - mu_calm <= 0); CIs percentile
window,block,block_len,B_valid,n_failed,n_degenerate,point_diff,p_onesided_diff_le_0,ci90_lo,ci90_hi,ci95_lo,ci95_hi,trimmed_ci95_lo,trimmed_ci95_hi
1995-01-01,PW,4,5000,0,327,0.006297831778516996,0.02,0.002473571962402845,0.09845940043378251,0.0004487108892152785,0.12201584694335338,0.0002789510402020759,0.08737850860825289
1995-01-01,fixed6,6,5000,0,319,0.006297831778516996,0.0204,0.0024314295135710352,0.09813221765476235,0.0004986456673484779,0.11712132398650758,0.0003235304666218599,0.0871423245091838
1995-01-01,fixed12,12,5000,0,209,0.006297831778516996,0.0298,0.0017167752383972312,0.08911813932391408,-0.0007057428934436393,0.10486752796383475,-0.0007927064599602069,0.09046571940571631
2000-01-01,PW,4,5000,0,723,0.004987455797579136,0.0258,0.002015186608355138,0.1214857622478532,-7.092105420354327e-05,0.13993243791152235,-0.00044055927431521993,0.09595120628085739
2000-01-01,fixed6,6,5000,0,694,0.004987455797579136,0.0182,0.002410286068744168,0.12023963995867999,0.0006843926524378157,0.13865579022897462,0.0003056602649347237,0.09744919713656411
2000-01-01,fixed12,12,5000,0,437,0.004987455797579136,0.0288,0.0014640005569025601,0.10825656151053198,-0.0003008621835143471,0.12262140244779055,-0.0004867516860318846,0.09874707501557035
2010-01-01,PW,3,5000,0,462,0.00998025064888913,0.0168,0.004024724992235828,0.09295385141000133,0.0014482764518418962,0.111561714420449,0.0012594149874630318,0.08783363363535841
2010-01-01,fixed6,6,5000,0,347,0.00998025064888913,0.013,0.0037941580325889465,0.0882117248977763,0.001729545219600971,0.10947654394846967,0.0015826110650931607,0.07893203552059137
2010-01-01,fixed12,12,5000,0,253,0.00998025064888913,0.0168,0.0029249105872065696,0.08344117251008477,0.0010781003745669127,0.10104664012091569,0.0009722139407221297,0.07978576111244143
