date,p_stress
1938-02-01,0.4301334687648368
1938-03-01,0.42941999332366004
1938-04-01,0.8456039492041603
1938-05-01,0.5425950766058045
1938-06-01,0.5589393419023784
1938-07-01,0.9185538747121278
1938-08-01,0.612873436024392
1938-09-01,0.3717257970083113
1938-10-01,0.7167507732008371
1938-11-01,0.43961397605118224
1938-12-01,0.20368110146724713
1939-01-01,0.08430684537605647
1939-02-01,0.035023023933711414
1939-03-01,0.08713639206808624
1939-04-01,0.04404786479204978
1939-05-01,0.040632454244917765
1939-06-01,0.021497598000045533
1939-07-01,0.05870307090244936
1939-08-01,0.1066162145064054
1939-09-01,0.9999999999998971
1939-10-01,0.6033568256754432
1939-11-01,0.7009383806198891
1939-12-01,0.3438888519098546
1940-01-01,0.1296436916586908
1940-02-01,0.08066606805002226
1940-03-01,0.03743388925145931
1940-04-01,0.06840635530295963
1940-05-01,0.42325901255716664
1940-06-01,0.21937523921756152
1940-07-01,0.08698732876571515
1940-08-01,0.034371860485583675
1940-09-01,0.0423929084614598
1940-10-01,0.021029046787194423
1940-11-01,0.020218695790431646
1940-12-01,0.01885231499431906
1941-01-01,0.015084136871435477
1941-02-01,0.014605538554345304
1941-03-01,0.012492972485738576
1941-04-01,0.014069040570061732
1941-05-01,0.012499717029437162
1941-06-01,0.013920204696087454
1941-07-01,0.1525689557835937
1941-08-01,0.05608940172695985
1941-09-01,0.026095779724507183
1941-10-01,0.02084857588362162
1941-11-01,0.015215992641374274
1941-12-01,0.0219365920359306
1942-01-01,0.5599052211867234
1942-02-01,0.28787364032218793
1942-03-01,0.13907575761388632
1942-04-01,0.05155317044060069
1942-05-01,0.04666004998277276
1942-06-01,0.024128665684066228
1942-07-01,0.015226502116069175
1942-08-01,0.012629643276619466
1942-09-01,0.012430709692656375
1942-10-01,0.015289027641283717
1942-11-01,0.014264809210424577
1942-12-01,0.01904719538501022
1943-01-01,0.8653118054839288
1943-02-01,0.8524549130158775
1943-03-01,0.873832371525523
1943-04-01,0.5629585046146999
1943-05-01,0.6148349202338749
1943-06-01,0.27752076378618434
1943-07-01,0.13872546478879028
1943-08-01,0.052015574532031955
1943-09-01,0.027624225415741305
1943-10-01,0.01697707069770055
1943-11-01,0.015278842601674749
1943-12-01,0.028125745340167894
1944-01-01,0.02918521761633042
1944-02-01,0.016727041396419257
1944-03-01,0.0167197457312925
1944-04-01,0.014441382688026451
1944-05-01,0.016000163790774066
1944-06-01,0.05016981114261897
1944-07-01,0.02395881415959972
1944-08-01,0.024568276370108773
1944-09-01,0.015834207148340787
1944-10-01,0.012794101309668161
1944-11-01,0.012142127080422496
1944-12-01,0.018048430862210307
1945-01-01,0.022467050961291455
1945-02-01,0.018713117015758576
1945-03-01,0.016187530255191172
1945-04-01,0.013299973279351673
1945-05-01,0.014960689293791681
1945-06-01,0.02847521950327557
1945-07-01,0.018738112044664284
1945-08-01,0.017236524917952942
1945-09-01,0.017341560205283477
1945-10-01,0.0213695146658762
1945-11-01,0.05855712004211094
1945-12-01,0.0381212117030678
1946-01-01,0.06869285810173126
1946-02-01,0.029259758613185388
1946-03-01,0.017007504724466032
1946-04-01,0.02129384374760456
1946-05-01,0.01762874984089791
1946-06-01,0.015434311124966724
1946-07-01,0.016010742242324422
1946-08-01,0.015769659352001156
1946-09-01,0.05015884773330576
1946-10-01,0.02318374951666841
1946-11-01,0.015000237306931157
1946-12-01,0.012573965933323432
1947-01-01,0.018045565227693745
1947-02-01,0.014209678243961785
1947-03-01,0.014434177998988943
1947-04-01,0.03700847126344083
1947-05-01,0.03934750703154964
1947-06-01,0.019789938251075927
1947-07-01,0.01704783605345385
1947-08-01,0.013386857538491413
1947-09-01,0.015350419754155641
1947-10-01,0.013100180729636552
1947-11-01,0.014345117134335316
1947-12-01,0.018547828533647025
1948-01-01,0.02334959841420305
1948-02-01,0.0179636116001236
1948-03-01,0.013494452802186658
1948-04-01,0.014317211861938385
1948-05-01,0.013380521267545862
1948-06-01,0.014757268086698132
1948-07-01,0.012527458039244203
1948-08-01,0.012714988495180816
1948-09-01,0.013060493617930491
1948-10-01,0.013693101474235674
1948-11-01,0.012361757926680702
1948-12-01,0.02041978630666715
1949-01-01,0.018402985141435485
1949-02-01,0.01692415643102268
1949-03-01,0.022183434978088452
1949-04-01,0.015317131052609448
1949-05-01,0.013022734682864013
1949-06-01,0.012434161820421587
1949-07-01,0.012259330396735829
1949-08-01,0.011830892017941502
1949-09-01,0.012987741644744285
1949-10-01,0.013314678703758555
1949-11-01,0.012636207534606536
1949-12-01,0.017335265094539955
1950-01-01,0.033223590286656765
1950-02-01,0.017960056422287658
1950-03-01,0.015173661905006297
1950-04-01,0.017926958559669526
1950-05-01,0.01801083730118598
1950-06-01,0.019731412592240455
1950-07-01,0.01445635774718238
1950-08-01,0.013171985978935936
1950-09-01,0.012537528466805593
1950-10-01,0.012063918446356816
1950-11-01,0.012184484203276889
1950-12-01,0.014558935060334701
1951-01-01,0.015999821338724567
1951-02-01,0.012928319462933147
1951-03-01,0.012179845525469944
1951-04-01,0.013400806427487179
1951-05-01,0.012089801201373228
1951-06-01,0.014984733330619815
1951-07-01,0.016470569391974308
1951-08-01,0.014243817547696012
1951-09-01,0.01678469847948358
1951-10-01,0.013077174004991877
1951-11-01,0.0120178375251843
1951-12-01,0.01624441877422586
1952-01-01,0.013155462374445955
1952-02-01,0.012974089652693772
1952-03-01,0.021784247090928358
1952-04-01,0.015004513019394951
1952-05-01,0.013249946211410337
1952-06-01,0.014201308430523517
1952-07-01,0.012378227148133372
1952-08-01,0.013418975985353979
1952-09-01,0.013604177189570129
1952-10-01,0.012869620863456464
1952-11-01,0.012221831860407605
1952-12-01,0.01349683706722539
1953-01-01,0.033909737821705734
1953-02-01,0.027715553095863273
1953-03-01,0.016288462148255724
1953-04-01,0.01309796957433594
1953-05-01,0.012006569678732835
1953-06-01,0.014675578877375504
1953-07-01,0.013217957975169479
1953-08-01,0.012287194903643705
1953-09-01,0.012199014791937197
1953-10-01,0.013101748580910132
1953-11-01,0.013252082887064368
1953-12-01,0.012490191447145357
1954-01-01,0.012212831536943176
1954-02-01,0.011739205565387292
1954-03-01,0.011705814459169347
1954-04-01,0.026587514858588034
1954-05-01,0.01631607025117626
1954-06-01,0.013220420559639474
1954-07-01,0.013438717160569838
1954-08-01,0.022237701323268695
1954-09-01,0.022703401981203707
1954-10-01,0.015480859671927439
1954-11-01,0.02032704058262501
1954-12-01,0.02131991080163834
1955-01-01,0.014572895389017834
1955-02-01,0.015499138811455513
1955-03-01,0.012933826472096153
1955-04-01,0.01449225620276261
1955-05-01,0.012410845387206514
1955-06-01,0.05211087710956057
1955-07-01,0.025602196966567146
1955-08-01,0.015770757485021897
1955-09-01,0.012979167823759099
1955-10-01,0.014587069372182933
1955-11-01,0.017065178377053486
1955-12-01,0.018587527239552232
1956-01-01,0.014051014933791132
1956-02-01,0.012907785478975827
1956-03-01,0.016050937604862744
1956-04-01,0.012872929601688466
1956-05-01,0.01469464880193587
1956-06-01,0.01438261985673399
1956-07-01,0.014790790392807934
1956-08-01,0.01715832575796604
1956-09-01,0.01665453474697938
1956-10-01,0.013035004441236443
1956-11-01,0.011980600599916397
1956-12-01,0.011687620319410704
1957-01-01,0.029782015881307584
1957-02-01,0.01735347326240766
1957-03-01,0.013477822837730769
1957-04-01,0.01409286158341811
1957-05-01,0.013109646655682589
1957-06-01,0.012518602453161474
1957-07-01,0.012206573005896604
1957-08-01,0.011778662687495016
1957-09-01,0.011653781095014039
1957-10-01,0.017318329732207382
1957-11-01,0.013542193262069312
1957-12-01,0.012661124293753653
1958-01-01,0.052156383923069094
1958-02-01,0.025105996557064133
1958-03-01,0.01637920676512524
1958-04-01,0.013236841403712143
1958-05-01,0.018080461550709106
1958-06-01,0.013450992058668575
1958-07-01,0.012465217193584777
1958-08-01,0.013447742521030075
1958-09-01,0.012149555651275349
1958-10-01,0.013091111007368254
1958-11-01,0.017351880798044287
1958-12-01,0.017226888286392343
1959-01-01,0.028263350213735855
1959-02-01,0.020135261477671383
1959-03-01,0.017087391676047125
1959-04-01,0.013437483443088833
1959-05-01,0.016113300094888997
1959-06-01,0.013560797048057155
1959-07-01,0.012165801397903117
1959-08-01,0.012077373817236028
1959-09-01,0.011699330239272061
1959-10-01,0.014347674557154839
1959-11-01,0.014394275301647327
1959-12-01,0.012587035269720251
1960-01-01,0.01755249467029011
1960-02-01,0.01388627407514504
1960-03-01,0.01237098104686702
1960-04-01,0.011912224582182208
1960-05-01,0.01365886203101439
1960-06-01,0.012173839141577814
1960-07-01,0.011846087348964123
1960-08-01,0.012283087452738796
1960-09-01,0.012620038244914016
1960-10-01,0.037999029461082745
1960-11-01,0.01976578447550009
1960-12-01,0.016261736575942348
1961-01-01,0.013492457203832195
1961-02-01,0.04144592384475243
1961-03-01,0.04763457944309798
1961-04-01,0.02232164439053444
1961-05-01,0.020685152471544187
1961-06-01,0.021460491135185077
1961-07-01,0.01837728105494299
1961-08-01,0.016258284697084898
1961-09-01,0.013764023230413147
1961-10-01,0.014313783673964438
1961-11-01,0.014382793118401717
1961-12-01,0.01285926017631344
1962-01-01,0.01567067954449896
1962-02-01,0.013739662294483711
1962-03-01,0.01281601278759988
1962-04-01,0.012358562009789012
1962-05-01,0.02311396751678544
1962-06-01,0.015032661936164933
1962-07-01,0.01554586825610555
1962-08-01,0.014675594851681475
1962-09-01,0.018246272443658184
1962-10-01,0.0397958410303311
1962-11-01,0.03373676500532046
1962-12-01,0.04763863124438293
1963-01-01,0.04689856973599368
1963-02-01,0.022651849460675375
1963-03-01,0.023057149041693602
1963-04-01,0.016353650214256544
1963-05-01,0.014538452263379504
1963-06-01,0.012441379535625552
1963-07-01,0.011960024115709173
1963-08-01,0.012238037848235458
1963-09-01,0.011753906738100811
1963-10-01,0.011757481821178256
1963-11-01,0.012530890987736017
1963-12-01,0.015148485016751503
1964-01-01,0.012600675128617737
1964-02-01,0.011920480005232032
1964-03-01,0.012790063176524355
1964-04-01,0.013269299151616072
1964-05-01,0.012482307724488988
1964-06-01,0.011822001123354204
1964-07-01,0.011731490776450342
1964-08-01,0.011623101322783928
1964-09-01,0.01176654984792393
1964-10-01,0.011971873600405938
1964-11-01,0.01221574110896856
1964-12-01,0.01174582798744956
1965-01-01,0.02037896105654976
1965-02-01,0.034868388015878854
1965-03-01,0.024486841418572623
1965-04-01,0.017412069967491034
1965-05-01,0.013286450534192898
1965-06-01,0.03815804571632718
1965-07-01,0.020959664256005046
1965-08-01,0.028257452063385636
1965-09-01,0.017232682123322143
1965-10-01,0.022694651736898552
1965-11-01,0.08395222537368181
1965-12-01,0.048190787443560486
1966-01-01,0.08067851365218044
1966-02-01,0.14546617043994486
1966-03-01,0.057552427803144096
1966-04-01,0.06550523635633596
1966-05-01,0.1152220059938549
1966-06-01,0.048043139301644354
1966-07-01,0.022422614097461324
1966-08-01,0.030422005428322726
1966-09-01,0.01805486078851546
1966-10-01,0.2499511818568878
1966-11-01,0.2828135389134344
1966-12-01,0.13878797512186794
1967-01-01,0.9111283886082773
1967-02-01,0.7197413531738251
1967-03-01,0.38447357544839217
1967-04-01,0.14985824478563337
1967-05-01,0.07936360435487941
1967-06-01,0.3468583176322723
1967-07-01,0.2587272744849057
1967-08-01,0.09628019342798398
1967-09-01,0.07842396393098314
1967-10-01,0.03856440427363445
1967-11-01,0.0196776651207802
1967-12-01,0.15553064047765786
1968-01-01,0.18445163310497367
1968-02-01,0.1150005778092254
1968-03-01,0.04770153798359755
1968-04-01,0.2353611359420651
1968-05-01,0.6953303954312404
1968-06-01,0.3201339493593673
1968-07-01,0.1289411018211975
1968-08-01,0.07735498630222976
1968-09-01,0.05814849616523361
1968-10-01,0.02565460227897385
1968-11-01,0.025084181711547644
1968-12-01,0.03920579224071373
1969-01-01,0.020039129428375282
1969-02-01,0.04153381278289499
1969-03-01,0.02043178316506784
1969-04-01,0.014606001167274129
1969-05-01,0.012461116545343539
1969-06-01,0.08643623145040841
1969-07-01,0.06858480789299375
1969-08-01,0.0306999935733155
1969-09-01,0.019851330418235225
1969-10-01,0.048446013861197956
1969-11-01,0.034517885607949314
1969-12-01,0.04625701623236701
1970-01-01,0.04397911913631333
1970-02-01,0.03073008242148547
1970-03-01,0.024371654098784834
1970-04-01,0.19656976126412729
1970-05-01,0.2605130453423369
1970-06-01,0.12209531447479971
1970-07-01,0.04616422464563112
1970-08-01,0.026646990257930273
1970-09-01,0.8575705330826919
1970-10-01,0.7395131140046792
1970-11-01,0.6249322678287588
1970-12-01,0.426715044917029
1971-01-01,0.9333461442117398
1971-02-01,0.6033120059397664
1971-03-01,0.3868520253606751
1971-04-01,0.14819965938770957
1971-05-01,0.05748203777577328
1971-06-01,0.02905533966196229
1971-07-01,0.01916105603936928
1971-08-01,0.0137714271627843
1971-09-01,0.012598138802805013
1971-10-01,0.014374056150982827
1971-11-01,0.020751350219111835
1971-12-01,0.03477341142243674
1972-01-01,0.2297114499387385
1972-02-01,0.09679033255300479
1972-03-01,0.03752390127776785
1972-04-01,0.01934501887416515
1972-05-01,0.02263201322326802
1972-06-01,0.015000846001564781
1972-07-01,0.022189555446056736
1972-08-01,0.04408663512285868
1972-09-01,0.033854096321773455
1972-10-01,0.02979331653801562
1972-11-01,0.018294354324623133
1972-12-01,0.01724695299149691
1973-01-01,0.030530993311005818
1973-02-01,0.04847772402201575
1973-03-01,0.03762042268462535
1973-04-01,0.052793362496071215
1973-05-01,0.3023235040050754
1973-06-01,0.1787880062403099
1973-07-01,0.9130921399952049
1973-08-01,0.5702135172808352
1973-09-01,0.3973232917092499
1973-10-01,0.1518811362168418
1973-11-01,0.8279899210021401
1973-12-01,0.859549230277649
1974-01-01,0.9992967959181788
1974-02-01,0.6028332201664036
1974-03-01,0.3766615196742067
1974-04-01,0.1451773364985339
1974-05-01,0.09238866295980011
1974-06-01,0.03609525175475479
1974-07-01,0.02005719465837813
1974-08-01,0.014336658471071531
1974-09-01,0.01252895552785058
1974-10-01,0.026597846733261755
1974-11-01,0.017245945512711282
1974-12-01,0.06320684442170976
1975-01-01,0.9977620449570375
1975-02-01,0.6019051923874792
1975-03-01,0.5311747624320619
1975-04-01,0.2216731703603786
1975-05-01,0.23953929991677578
1975-06-01,0.09260482018872242
1975-07-01,0.0645954746903435
1975-08-01,0.053657502794243424
1975-09-01,0.024060166768575933
1975-10-01,0.04809287242130358
1975-11-01,0.024361797877314656
1975-12-01,0.01589743292311713
1976-01-01,0.08320851068875641
1976-02-01,0.6312719223794104
1976-03-01,0.29358682000143216
1976-04-01,0.10767564280463991
1976-05-01,0.04431710417359606
1976-06-01,0.023515473612537068
1976-07-01,0.015264479638275489
1976-08-01,0.01657729262130448
1976-09-01,0.013066380539501807
1976-10-01,0.01206731310518069
1976-11-01,0.01876134862298408
1976-12-01,0.029348814795900572
1977-01-01,0.09812614951102984
1977-02-01,0.0420529863147901
1977-03-01,0.022693682529350525
1977-04-01,0.014804901693449958
1977-05-01,0.014518098849894728
1977-06-01,0.01807070384380744
1977-07-01,0.019705083467038895
1977-08-01,0.01736427953088309
1977-09-01,0.01630363753583015
1977-10-01,0.014838383383672292
1977-11-01,0.03782597232295909
1977-12-01,0.02293862567126412
1978-01-01,0.023291595062290605
1978-02-01,0.0428803465130177
1978-03-01,0.054374944246303694
1978-04-01,0.024768823732762436
1978-05-01,0.07826174359639697
1978-06-01,0.04130731005299327
1978-07-01,0.020639445311552457
1978-08-01,0.10475849498745982
1978-09-01,0.04035242116919506
1978-10-01,0.9678645253564337
1978-11-01,0.742237256920772
1978-12-01,0.3867936440726547
1979-01-01,0.33178934428909773
1979-02-01,0.12623792907275494
1979-03-01,0.10505381103749889
1979-04-01,0.0596111167436059
1979-05-01,0.026136327302633437
1979-06-01,0.01792824267127338
1979-07-01,0.01567707076681677
1979-08-01,0.018017528868561453
1979-09-01,0.013443321066233058
1979-10-01,0.026533378292006988
1979-11-01,0.030894688627029904
1979-12-01,0.06725907840212317
1980-01-01,0.03570488636913177
1980-02-01,0.02322110544193366
1980-03-01,0.29100942951322584
1980-04-01,0.11775164577540644
1980-05-01,0.0630577500525778
1980-06-01,0.03444801327985046
1980-07-01,0.06986692114817242
1980-08-01,0.0959217966251388
1980-09-01,0.040789332951811336
1980-10-01,0.0328074987049097
1980-11-01,0.03681224295059819
1980-12-01,0.019009117032645954
1981-01-01,0.027892688618210287
1981-02-01,0.01645959203778765
1981-03-01,0.0325937042537435
1981-04-01,0.08742647199767276
1981-05-01,0.0477361948796845
1981-06-01,0.023040556361005507
1981-07-01,0.019666876564651298
1981-08-01,0.017758115817366884
1981-09-01,0.02162812710278374
1981-10-01,0.021514933966866375
1981-11-01,0.015446266587368505
1981-12-01,0.014522071937820525
1982-01-01,0.013592617624425459
1982-02-01,0.012495895254165678
1982-03-01,0.011822079319045784
1982-04-01,0.014853925883575673
1982-05-01,0.012609552241281824
1982-06-01,0.011921953679487673
1982-07-01,0.012706338187042684
1982-08-01,0.0426376279288084
1982-09-01,0.04108581927068129
1982-10-01,0.032825698366788635
1982-11-01,0.09560723092067776
1982-12-01,0.03716293594471625
1983-01-01,0.0370654947860308
1983-02-01,0.043776193397876056
1983-03-01,0.027686872638870038
1983-04-01,0.016751033938342375
1983-05-01,0.2289049331400711
1983-06-01,0.08994863033659495
1983-07-01,0.043246109784025544
1983-08-01,0.07374516527352
1983-09-01,0.03158306863690645
1983-10-01,0.04128277191190271
1983-11-01,0.029006422302984083
1983-12-01,0.01667789201884464
1984-01-01,0.013077834529696889
1984-02-01,0.014304125822470823
1984-03-01,0.01240942876955111
1984-04-01,0.01273541756118557
1984-05-01,0.011937092990891063
1984-06-01,0.01166474232327444
1984-07-01,0.015902145782091853
1984-08-01,0.012826559113703515
1984-09-01,0.012002535210006705
1984-10-01,0.01251427877505585
1984-11-01,0.012115916552028521
1984-12-01,0.011938900736928916
1985-01-01,0.028299101281370233
1985-02-01,0.017418905079841993
1985-03-01,0.014125162247689723
1985-04-01,0.012352286540803012
1985-05-01,0.016696692239715642
1985-06-01,0.013453316350137315
1985-07-01,0.023755850875324724
1985-08-01,0.015140420918148642
1985-09-01,0.014816705947382113
1985-10-01,0.014334664555490694
1985-11-01,0.012469658705965633
1985-12-01,0.011939705851399036
1986-01-01,0.0132739989602873
1986-02-01,0.012205522101494294
1986-03-01,0.011868891099684697
1986-04-01,0.022160968181369076
1986-05-01,0.01634831431795882
1986-06-01,0.013546761854706789
1986-07-01,0.02725383173911354
1986-08-01,0.053381338000824695
1986-09-01,0.03903831423200267
1986-10-01,0.030007083820251523
1986-11-01,0.021176548949214974
1986-12-01,0.014489444552259404
1987-01-01,0.015581193257606893
1987-02-01,0.033876251065477085
1987-03-01,0.018711069323262115
1987-04-01,0.016414045484292056
1987-05-01,0.013101865316109552
1987-06-01,0.015663221752430068
1987-07-01,0.012911159787996907
1987-08-01,0.012387277506239837
1987-09-01,0.012285525503224311
1987-10-01,0.6541568348937064
1987-11-01,0.43402282426843175
1987-12-01,0.16933660899307504
1988-01-01,0.06310150636028969
1988-02-01,0.06592662533297303
1988-03-01,0.348229506187629
1988-04-01,0.14043875299670783
1988-05-01,0.07787465760426127
1988-06-01,0.04475803566979494
1988-07-01,0.021377527952820996
1988-08-01,0.014473386973373017
1988-09-01,0.013790093086644216
1988-10-01,0.021751124642133645
1988-11-01,0.017164716172328197
1988-12-01,0.01810597138803246
1989-01-01,0.018412524555313465
1989-02-01,0.026325610827770286
1989-03-01,0.016716351248391895
1989-04-01,0.013316269260097475
1989-05-01,0.012063865229977225
1989-06-01,0.012299740237485805
1989-07-01,0.03815140714374335
1989-08-01,0.02017407453424734
1989-09-01,0.014287979148580484
1989-10-01,0.025331285339172442
1989-11-01,0.016894749178940332
1989-12-01,0.018996710210379235
1990-01-01,0.01476482988896052
1990-02-01,0.013744585792042574
1990-03-01,0.014894755794161763
1990-04-01,0.012614034927876203
1990-05-01,0.018376201198155622
1990-06-01,0.016078980249611845
1990-07-01,0.024552892283684555
1990-08-01,0.03556366823722805
1990-09-01,0.04606397539678635
1990-10-01,0.16931232822795092
1990-11-01,0.0629985024081738
1990-12-01,0.028777525674764742
1991-01-01,0.05270659714448518
1991-02-01,0.08479285258901202
1991-03-01,0.10886342241526496
1991-04-01,0.042676121944785456
1991-05-01,0.020828489838493572
1991-06-01,0.014378901237248751
1991-07-01,0.013008232477815893
1991-08-01,0.015049612627784275
1991-09-01,0.0162284361312416
1991-10-01,0.0137783098293007
1991-11-01,0.012311122503023257
1991-12-01,0.016466599297357686
1992-01-01,0.8038775164916427
1992-02-01,0.4216114203214044
1992-03-01,0.17016309220035494
1992-04-01,0.5045729524233665
1992-05-01,0.20836261786425256
1992-06-01,0.13693421343040427
1992-07-01,0.05085734500340146
1992-08-01,0.023216063983212396
1992-09-01,0.015534074240771382
1992-10-01,0.018752643209178185
1992-11-01,0.04119034766343681
1992-12-01,0.025941322443394553
1993-01-01,0.021625624072774963
1993-02-01,0.031844288631617715
1993-03-01,0.017773680191406002
1993-04-01,0.013581111267330312
1993-05-01,0.01761601276629762
1993-06-01,0.013335782103878785
1993-07-01,0.013263928426547136
1993-08-01,0.012109668501780232
1993-09-01,0.025972989672570244
1993-10-01,0.022332310148697354
1993-11-01,0.016147303268550725
1993-12-01,0.014786083380859667
1994-01-01,0.012714594895063339
1994-02-01,0.022624322573136103
1994-03-01,0.015772026124144932
1994-04-01,0.01337072710850844
1994-05-01,0.01604031614235026
1994-06-01,0.012927755656397921
1994-07-01,0.014705924641286715
1994-08-01,0.015350513414133111
1994-09-01,0.027366948801425553
1994-10-01,0.021915548430456698
1994-11-01,0.01478722306317797
1994-12-01,0.012589940728439778
1995-01-01,0.027716247985061476
1995-02-01,0.016541119924475427
1995-03-01,0.013002471732573209
1995-04-01,0.012083030996854767
1995-05-01,0.017942823535907575
1995-06-01,0.030874120601141107
1995-07-01,0.02518787288861222
1995-08-01,0.018283984507508337
1995-09-01,0.018315020280385133
1995-10-01,0.03669365391040387
1995-11-01,0.02032835771659706
1995-12-01,0.014840772162100429
1996-01-01,0.021485308342132838
1996-02-01,0.019246626457736275
1996-03-01,0.01669071311213234
1996-04-01,0.1073985403144011
1996-05-01,0.09208443783132789
1996-06-01,0.10427516566220711
1996-07-01,0.13476091223315423
1996-08-01,0.08125385744649587
1996-09-01,0.03443021019662626
1996-10-01,0.06890856828840644
1996-11-01,0.08633412882373293
1996-12-01,0.07478079124614664
1997-01-01,0.038603040820547066
1997-02-01,0.038353677732747775
1997-03-01,0.019491995730720333
1997-04-01,0.13423931663421385
1997-05-01,0.30814571269978486
1997-06-01,0.1287775743812957
1997-07-01,0.07720688733058914
1997-08-01,0.6631888548180355
1997-09-01,0.4264387491417584
1997-10-01,0.16864323563225994
1997-11-01,0.3015884032626406
1997-12-01,0.15890720540629608
1998-01-01,0.0610788604690027
1998-02-01,0.026486130136980812
1998-03-01,0.017263748686621217
1998-04-01,0.013258768769954708
1998-05-01,0.026674553879630088
1998-06-01,0.03164091302193014
1998-07-01,0.08713729836042952
1998-08-01,0.23863247312759978
1998-09-01,0.08651402982032788
1998-10-01,0.06144783503159516
1998-11-01,0.03071530254428314
1998-12-01,0.01729351879893493
1999-01-01,0.013923811478460838
1999-02-01,0.14884248144028725
1999-03-01,0.14085571245978637
1999-04-01,0.1616696422197685
